item,country,year_month,price_cny,price_usd,source
chicken,MY,2022-09,,1.8182,user_historical_my
chicken,MY,2022-10,,1.7955,user_historical_my
chicken,MY,2022-11,,1.7727,user_historical_my
chicken,MY,2022-12,,1.7727,user_historical_my
chicken,MY,2023-01,,1.6447,user_historical_my
chicken,MY,2023-02,,1.5789,user_historical_my
chicken,MY,2023-03,,1.5132,user_historical_my
chicken,MY,2023-04,,1.4474,user_historical_my
chicken,MY,2023-05,,1.3816,user_historical_my
chicken,MY,2023-06,,1.3377,user_historical_my
chicken,MY,2023-07,,1.3048,user_historical_my
chicken,MY,2023-08,,1.2939,user_historical_my
chicken,MY,2023-09,,1.2895,user_historical_my
chicken,MY,2023-10,,1.2829,user_historical_my
chicken,MY,2023-11,,1.2829,user_historical_my
chicken,MY,2023-12,,1.4013,user_historical_my
chicken,MY,2024-01,,1.3714,user_historical_my
chicken,MY,2024-02,,1.349,user_historical_my
chicken,MY,2024-03,,1.3535,user_historical_my
chicken,MY,2024-04,,1.3647,user_historical_my
chicken,MY,2024-05,,1.3758,user_historical_my
chicken,MY,2024-06,,1.387,user_historical_my
chicken,MY,2024-07,,1.3982,user_historical_my
chicken,MY,2024-08,,1.3982,user_historical_my
chicken,MY,2024-09,,1.4094,user_historical_my
chicken,MY,2024-10,,1.4094,user_historical_my
chicken,MY,2024-11,,1.4206,user_historical_my
chicken,MY,2024-12,,1.4206,user_historical_my
chicken,MY,2025-01,,1.4253,user_historical_my
chicken,MY,2025-02,,1.4253,user_historical_my
chicken,MY,2025-03,,1.4367,user_historical_my
chicken,MY,2025-04,,1.448,user_historical_my
chicken,MY,2025-05,,1.4593,user_historical_my
chicken,MY,2025-06,,1.4706,user_historical_my
chicken,MY,2025-07,,1.4819,user_historical_my
chicken,MY,2025-08,,1.4819,user_historical_my
chicken,MY,2025-09,,1.4819,user_historical_my
chicken,MY,2025-10,,1.4706,user_historical_my
chicken,MY,2025-11,,1.4706,user_historical_my
chicken,MY,2025-12,,1.4706,user_historical_my
chicken,MY,2026-01,,1.5,user_historical_my
chicken,MY,2026-02,,1.4884,user_historical_my
chicken,MY,2026-03,,1.4767,user_historical_my
chicken,MY,2026-04,,1.4651,user_historical_my
chicken,MY,2026-05,,1.4651,user_historical_my
chicken,MY,2026-06,,1.4651,user_historical_my
chicken,MY,2026-07,,1.4651,user_historical_my
chicken,MY,2026-08,,1.4651,user_historical_my
egg,MY,2021-01,,1.2107,user_historical_my
egg,MY,2021-02,,1.2107,user_historical_my
egg,MY,2021-03,,1.251,user_historical_my
egg,MY,2021-04,,1.251,user_historical_my
egg,MY,2021-05,,1.2914,user_historical_my
egg,MY,2021-06,,1.2914,user_historical_my
egg,MY,2021-07,,1.3317,user_historical_my
egg,MY,2021-08,,1.3317,user_historical_my
egg,MY,2021-09,,1.3317,user_historical_my
egg,MY,2021-10,,1.3317,user_historical_my
egg,MY,2021-11,,1.3317,user_historical_my
egg,MY,2021-12,,1.3317,user_historical_my
egg,MY,2022-01,,1.2879,user_historical_my
egg,MY,2022-02,,1.4773,user_historical_my
egg,MY,2022-03,,1.4773,user_historical_my
egg,MY,2022-04,,1.4773,user_historical_my
egg,MY,2022-05,,1.4773,user_historical_my
egg,MY,2022-06,,1.4773,user_historical_my
egg,MY,2022-07,,1.4773,user_historical_my
egg,MY,2022-08,,1.4773,user_historical_my
egg,MY,2022-09,,1.4773,user_historical_my
egg,MY,2022-10,,1.4773,user_historical_my
egg,MY,2022-11,,1.4773,user_historical_my
egg,MY,2022-12,,1.4773,user_historical_my
egg,MY,2023-01,,1.4255,user_historical_my
egg,MY,2023-02,,1.4255,user_historical_my
egg,MY,2023-03,,1.4255,user_historical_my
egg,MY,2023-04,,1.4437,user_historical_my
egg,MY,2023-05,,1.462,user_historical_my
egg,MY,2023-06,,1.462,user_historical_my
egg,MY,2023-07,,1.462,user_historical_my
egg,MY,2023-08,,1.462,user_historical_my
egg,MY,2023-09,,1.462,user_historical_my
egg,MY,2023-10,,1.462,user_historical_my
egg,MY,2023-11,,1.4803,user_historical_my
egg,MY,2023-12,,1.4986,user_historical_my
egg,MY,2024-01,,1.4915,user_historical_my
egg,MY,2024-02,,1.4728,user_historical_my
egg,MY,2024-03,,1.4542,user_historical_my
egg,MY,2024-04,,1.4355,user_historical_my
egg,MY,2024-05,,1.4169,user_historical_my
egg,MY,2024-06,,1.4169,user_historical_my
egg,MY,2024-07,,1.4169,user_historical_my
egg,MY,2024-08,,1.4169,user_historical_my
egg,MY,2024-09,,1.4169,user_historical_my
egg,MY,2024-10,,1.4169,user_historical_my
egg,MY,2024-11,,1.3982,user_historical_my
egg,MY,2024-12,,1.3796,user_historical_my
egg,MY,2025-01,,1.3763,user_historical_my
egg,MY,2025-02,,1.3575,user_historical_my
egg,MY,2025-03,,1.3575,user_historical_my
egg,MY,2025-04,,1.3575,user_historical_my
egg,MY,2025-05,,1.3575,user_historical_my
egg,MY,2025-06,,1.3575,user_historical_my
egg,MY,2025-07,,1.3575,user_historical_my
egg,MY,2025-08,,1.3575,user_historical_my
egg,MY,2025-09,,1.365,user_historical_my
egg,MY,2025-10,,1.3726,user_historical_my
egg,MY,2025-11,,1.3801,user_historical_my
egg,MY,2025-12,,1.3801,user_historical_my
egg,MY,2026-01,,1.4186,user_historical_my
egg,MY,2026-02,,1.4186,user_historical_my
egg,MY,2026-03,,1.4186,user_historical_my
egg,MY,2026-04,,1.4186,user_historical_my
egg,MY,2026-05,,1.4341,user_historical_my
egg,MY,2026-06,,1.4341,user_historical_my
egg,MY,2026-07,,1.4341,user_historical_my
egg,MY,2026-08,,1.4341,user_historical_my
chicken,MY,2021-01,,1.816,user_historical_my
chicken,MY,2021-02,,1.816,user_historical_my
chicken,MY,2021-03,,1.8402,user_historical_my
chicken,MY,2021-04,,1.8644,user_historical_my
chicken,MY,2021-05,,1.8886,user_historical_my
chicken,MY,2021-06,,1.9128,user_historical_my
chicken,MY,2021-07,,1.9128,user_historical_my
chicken,MY,2021-08,,1.8886,user_historical_my
chicken,MY,2021-09,,1.8886,user_historical_my
chicken,MY,2021-10,,1.8644,user_historical_my
chicken,MY,2021-11,,1.8644,user_historical_my
chicken,MY,2021-12,,1.8886,user_historical_my
chicken,MY,2022-01,,1.3864,user_historical_my
chicken,MY,2022-02,,1.4773,user_historical_my
chicken,MY,2022-03,,1.5909,user_historical_my
chicken,MY,2022-04,,1.7045,user_historical_my
chicken,MY,2022-05,,1.7727,user_historical_my
chicken,MY,2022-06,,1.8636,user_historical_my
chicken,MY,2022-07,,1.8864,user_historical_my
chicken,MY,2022-08,,1.8636,user_historical_my
chicken,MY,2022-09,,1.8182,user_historical_my
chicken,MY,2022-10,,1.7955,user_historical_my
chicken,MY,2022-11,,1.7727,user_historical_my
chicken,MY,2022-12,,1.7727,user_historical_my
chicken,MY,2023-01,,1.6447,user_historical_my
chicken,MY,2023-02,,1.5789,user_historical_my
chicken,MY,2023-03,,1.5132,user_historical_my
chicken,MY,2023-04,,1.4474,user_historical_my
chicken,MY,2023-05,,1.3816,user_historical_my
chicken,MY,2023-06,,1.3377,user_historical_my
chicken,MY,2023-07,,1.3048,user_historical_my
chicken,MY,2023-08,,1.2939,user_historical_my
chicken,MY,2023-09,,1.2895,user_historical_my
chicken,MY,2023-10,,1.2829,user_historical_my
chicken,MY,2023-11,,1.2829,user_historical_my
chicken,MY,2023-12,,1.4013,user_historical_my
chicken,MY,2024-01,,1.3714,user_historical_my
chicken,MY,2024-02,,1.349,user_historical_my
chicken,MY,2024-03,,1.3535,user_historical_my
chicken,MY,2024-04,,1.3647,user_historical_my
chicken,MY,2024-05,,1.3758,user_historical_my
chicken,MY,2024-06,,1.387,user_historical_my
chicken,MY,2024-07,,1.3982,user_historical_my
chicken,MY,2024-08,,1.3982,user_historical_my
chicken,MY,2024-09,,1.4094,user_historical_my
chicken,MY,2024-10,,1.4094,user_historical_my
chicken,MY,2024-11,,1.4206,user_historical_my
chicken,MY,2024-12,,1.4206,user_historical_my
chicken,MY,2025-01,,1.4253,user_historical_my
chicken,MY,2025-02,,1.4253,user_historical_my
chicken,MY,2025-03,,1.4367,user_historical_my
chicken,MY,2025-04,,1.448,user_historical_my
chicken,MY,2025-05,,1.4593,user_historical_my
chicken,MY,2025-06,,1.4706,user_historical_my
chicken,MY,2025-07,,1.4819,user_historical_my
chicken,MY,2025-08,,1.4819,user_historical_my
chicken,MY,2025-09,,1.4819,user_historical_my
chicken,MY,2025-10,,1.4706,user_historical_my
chicken,MY,2025-11,,1.4706,user_historical_my
chicken,MY,2025-12,,1.4706,user_historical_my
chicken,MY,2026-01,,1.5,user_historical_my
chicken,MY,2026-02,,1.4884,user_historical_my
chicken,MY,2026-03,,1.4767,user_historical_my
chicken,MY,2026-04,,1.4651,user_historical_my
chicken,MY,2026-05,,1.4651,user_historical_my
chicken,MY,2026-06,,1.4651,user_historical_my
chicken,MY,2026-07,,1.4651,user_historical_my
chicken,MY,2026-08,,1.4651,user_historical_my
egg,BD,2021-01,,1.2954,user_historical_bd
egg,BD,2021-02,,1.2965,user_historical_bd
egg,BD,2021-03,,1.3117,user_historical_bd
egg,BD,2021-04,,1.3136,user_historical_bd
egg,BD,2021-05,,1.3291,user_historical_bd
egg,BD,2021-06,,1.3465,user_historical_bd
egg,BD,2021-07,,1.365,user_historical_bd
egg,BD,2021-08,,1.3979,user_historical_bd
egg,BD,2021-09,,1.4269,user_historical_bd
egg,BD,2021-10,,1.4389,user_historical_bd
egg,BD,2021-11,,1.4714,user_historical_bd
egg,BD,2021-12,,1.4866,user_historical_bd
egg,BD,2022-01,,1.5199,user_historical_bd
egg,BD,2022-02,,1.5517,user_historical_bd
egg,BD,2022-03,,1.6005,user_historical_bd
egg,BD,2022-04,,1.6779,user_historical_bd
egg,BD,2022-05,,1.7441,user_historical_bd
egg,BD,2022-06,,1.7268,user_historical_bd
egg,BD,2022-07,,1.7769,user_historical_bd
egg,BD,2022-08,,1.9096,user_historical_bd
egg,BD,2022-09,,1.9208,user_historical_bd
egg,BD,2022-10,,1.7027,user_historical_bd
egg,BD,2022-11,,1.5595,user_historical_bd
egg,BD,2022-12,,1.4657,user_historical_bd
egg,BD,2023-01,,1.5101,user_historical_bd
egg,BD,2023-02,,1.449,user_historical_bd
egg,BD,2023-03,,1.4256,user_historical_bd
egg,BD,2023-04,,1.4519,user_historical_bd
egg,BD,2023-05,,1.4784,user_historical_bd
egg,BD,2023-06,,1.4933,user_historical_bd
egg,BD,2023-07,,1.5163,user_historical_bd
egg,BD,2023-08,,1.544,user_historical_bd
egg,BD,2023-09,,1.5755,user_historical_bd
egg,BD,2023-10,,1.5976,user_historical_bd
egg,BD,2023-11,,1.6226,user_historical_bd
egg,BD,2023-12,,1.6669,user_historical_bd
egg,BD,2024-01,,1.7311,user_historical_bd
egg,BD,2024-02,,1.6892,user_historical_bd
egg,BD,2024-03,,1.608,user_historical_bd
egg,BD,2024-04,,1.6097,user_historical_bd
egg,BD,2024-05,,1.546,user_historical_bd
egg,BD,2024-06,,1.5777,user_historical_bd
egg,BD,2024-07,,1.6166,user_historical_bd
egg,BD,2024-08,,1.6321,user_historical_bd
egg,BD,2024-09,,1.6388,user_historical_bd
egg,BD,2024-10,,1.6763,user_historical_bd
egg,BD,2024-11,,1.7123,user_historical_bd
egg,BD,2024-12,,1.7386,user_historical_bd
egg,BD,2025-01,,1.5178,user_historical_bd
egg,BD,2025-02,,1.4958,user_historical_bd
egg,BD,2025-03,,1.4763,user_historical_bd
egg,BD,2025-04,,1.4453,user_historical_bd
egg,BD,2025-05,,1.4109,user_historical_bd
egg,BD,2025-06,,1.383,user_historical_bd
egg,BD,2025-07,,1.4074,user_historical_bd
egg,BD,2025-08,,1.4428,user_historical_bd
egg,BD,2025-09,,1.4737,user_historical_bd
egg,BD,2025-10,,1.492,user_historical_bd
egg,BD,2025-11,,1.5122,user_historical_bd
egg,BD,2025-12,,1.5423,user_historical_bd
egg,BD,2026-01,,1.6143,user_historical_bd
egg,BD,2026-02,,1.5824,user_historical_bd
egg,BD,2026-03,,1.5459,user_historical_bd
egg,BD,2026-04,,1.5205,user_historical_bd
egg,BD,2026-05,,1.5205,user_historical_bd
egg,BD,2026-06,,1.5422,user_historical_bd
egg,BD,2026-07,,1.5747,user_historical_bd
egg,BD,2026-08,,1.6074,user_historical_bd
chicken,BD,2021-01,,1.5415,user_historical_bd
chicken,BD,2021-02,,1.5227,user_historical_bd
chicken,BD,2021-03,,1.5729,user_historical_bd
chicken,BD,2021-04,,1.6058,user_historical_bd
chicken,BD,2021-05,,1.6032,user_historical_bd
chicken,BD,2021-06,,1.5521,user_historical_bd
chicken,BD,2021-07,,1.4716,user_historical_bd
chicken,BD,2021-08,,1.6716,user_historical_bd
chicken,BD,2021-09,,1.6137,user_historical_bd
chicken,BD,2021-10,,1.507,user_historical_bd
chicken,BD,2021-11,,1.5545,user_historical_bd
chicken,BD,2021-12,,1.5238,user_historical_bd
chicken,BD,2022-01,,1.7121,user_historical_bd
chicken,BD,2022-02,,1.5641,user_historical_bd
chicken,BD,2022-03,,1.4631,user_historical_bd
chicken,BD,2022-04,,1.6524,user_historical_bd
chicken,BD,2022-05,,1.5404,user_historical_bd
chicken,BD,2022-06,,1.4366,user_historical_bd
chicken,BD,2022-07,,1.3601,user_historical_bd
chicken,BD,2022-08,,1.6807,user_historical_bd
chicken,BD,2022-09,,1.5407,user_historical_bd
chicken,BD,2022-10,,1.463,user_historical_bd
chicken,BD,2022-11,,1.4372,user_historical_bd
chicken,BD,2022-12,,1.2945,user_historical_bd
chicken,BD,2023-01,,1.4192,user_historical_bd
chicken,BD,2023-02,,1.3596,user_historical_bd
chicken,BD,2023-03,,1.3236,user_historical_bd
chicken,BD,2023-04,,1.3463,user_historical_bd
chicken,BD,2023-05,,1.3492,user_historical_bd
chicken,BD,2023-06,,1.3532,user_historical_bd
chicken,BD,2023-07,,1.3729,user_historical_bd
chicken,BD,2023-08,,1.385,user_historical_bd
chicken,BD,2023-09,,1.3933,user_historical_bd
chicken,BD,2023-10,,1.4042,user_historical_bd
chicken,BD,2023-11,,1.4249,user_historical_bd
chicken,BD,2023-12,,1.4529,user_historical_bd
chicken,BD,2024-01,,1.4554,user_historical_bd
chicken,BD,2024-02,,1.4163,user_historical_bd
chicken,BD,2024-03,,1.3844,user_historical_bd
chicken,BD,2024-04,,1.3406,user_historical_bd
chicken,BD,2024-05,,1.2914,user_historical_bd
chicken,BD,2024-06,,1.3016,user_historical_bd
chicken,BD,2024-07,,1.3233,user_historical_bd
chicken,BD,2024-08,,1.3364,user_historical_bd
chicken,BD,2024-09,,1.3356,user_historical_bd
chicken,BD,2024-10,,1.3497,user_historical_bd
chicken,BD,2024-11,,1.3704,user_historical_bd
chicken,BD,2024-12,,1.3922,user_historical_bd
chicken,BD,2025-01,,1.315,user_historical_bd
chicken,BD,2025-02,,1.3018,user_historical_bd
chicken,BD,2025-03,,1.2842,user_historical_bd
chicken,BD,2025-04,,1.2649,user_historical_bd
chicken,BD,2025-05,,1.2822,user_historical_bd
chicken,BD,2025-06,,1.2962,user_historical_bd
chicken,BD,2025-07,,1.3117,user_historical_bd
chicken,BD,2025-08,,1.3285,user_historical_bd
chicken,BD,2025-09,,1.3477,user_historical_bd
chicken,BD,2025-10,,1.364,user_historical_bd
chicken,BD,2025-11,,1.3757,user_historical_bd
chicken,BD,2025-12,,1.3877,user_historical_bd
chicken,BD,2026-01,,1.4422,user_historical_bd
chicken,BD,2026-02,,1.4299,user_historical_bd
chicken,BD,2026-03,,1.4059,user_historical_bd
chicken,BD,2026-04,,1.3896,user_historical_bd
chicken,BD,2026-05,,1.3896,user_historical_bd
chicken,BD,2026-06,,1.4026,user_historical_bd
chicken,BD,2026-07,,1.4155,user_historical_bd
chicken,BD,2026-08,,1.436,user_historical_bd
pig,TH,2021-01,,2.666,user_historical_th_oae
pig,TH,2021-02,,2.664,user_historical_th_oae
pig,TH,2021-03,,2.601,user_historical_th_oae
pig,TH,2021-04,,2.552,user_historical_th_oae
pig,TH,2021-05,,2.556,user_historical_th_oae
pig,TH,2021-06,,2.546,user_historical_th_oae
pig,TH,2021-07,,2.453,user_historical_th_oae
pig,TH,2021-08,,2.415,user_historical_th_oae
pig,TH,2021-09,,2.426,user_historical_th_oae
pig,TH,2021-10,,2.396,user_historical_th_oae
pig,TH,2021-11,,2.419,user_historical_th_oae
pig,TH,2021-12,,2.532,user_historical_th_oae
pig,TH,2022-01,,3.333,user_historical_th_oae
pig,TH,2022-02,,2.827,user_historical_th_oae
pig,TH,2022-03,,2.663,user_historical_th_oae
pig,TH,2022-04,,2.794,user_historical_th_oae
pig,TH,2022-05,,2.924,user_historical_th_oae
pig,TH,2022-06,,2.907,user_historical_th_oae
pig,TH,2022-07,,2.89,user_historical_th_oae
pig,TH,2022-08,,3.017,user_historical_th_oae
pig,TH,2022-09,,3.0,user_historical_th_oae
pig,TH,2022-10,,2.983,user_historical_th_oae
pig,TH,2022-11,,2.881,user_historical_th_oae
pig,TH,2022-12,,2.809,user_historical_th_oae
pig,TH,2023-01,,2.808,user_historical_th_oae
pig,TH,2023-02,,2.436,user_historical_th_oae
pig,TH,2023-03,,2.292,user_historical_th_oae
pig,TH,2023-04,,2.5,user_historical_th_oae
pig,TH,2023-05,,2.442,user_historical_th_oae
pig,TH,2023-06,,2.161,user_historical_th_oae
pig,TH,2023-07,,2.017,user_historical_th_oae
pig,TH,2023-08,,2.017,user_historical_th_oae
pig,TH,2023-09,,1.868,user_historical_th_oae
pig,TH,2023-10,,1.719,user_historical_th_oae
pig,TH,2023-11,,1.857,user_historical_th_oae
pig,TH,2023-12,,1.994,user_historical_th_oae
pig,TH,2024-01,,2.0,user_historical_th_oae
pig,TH,2024-02,,1.91,user_historical_th_oae
pig,TH,2024-03,,1.71,user_historical_th_oae
pig,TH,2024-04,,1.866,user_historical_th_oae
pig,TH,2024-05,,1.983,user_historical_th_oae
pig,TH,2024-06,,1.869,user_historical_th_oae
pig,TH,2024-07,,1.945,user_historical_th_oae
pig,TH,2024-08,,2.071,user_historical_th_oae
pig,TH,2024-09,,2.187,user_historical_th_oae
pig,TH,2024-10,,2.12,user_historical_th_oae
pig,TH,2024-11,,2.127,user_historical_th_oae
pig,TH,2024-12,,2.125,user_historical_th_oae
pig,TH,2025-01,,2.283,user_historical_th_oae
pig,TH,2025-02,,2.377,user_historical_th_oae
pig,TH,2025-03,,2.238,user_historical_th_oae
pig,TH,2025-04,,2.507,user_historical_th_oae
pig,TH,2025-05,,2.587,user_historical_th_oae
pig,TH,2025-06,,2.609,user_historical_th_oae
pig,TH,2025-07,,1.947,user_historical_th_oae
pig,TH,2025-08,,1.893,user_historical_th_oae
pig,TH,2025-09,,1.84,user_historical_th_oae
pig,TH,2025-10,,1.845,user_historical_th_oae
pig,TH,2025-11,,1.821,user_historical_th_oae
pig,TH,2025-12,,1.826,user_historical_th_oae
pig,TH,2026-01,,2.166,user_historical_th_oae
pig,TH,2026-02,,2.196,user_historical_th_oae
pig,TH,2026-03,,2.109,user_historical_th_oae
pig,TH,2026-04,,2.038,user_historical_th_oae
pig,TH,2026-05,,1.778,user_historical_th_oae
pig,TH,2026-06,,1.938,user_historical_th_oae
pig,TH,2026-07,,2.055,user_historical_th_oae
pig,TH,2026-08,,2.317,user_historical_th_oae
egg,IN,2021-01,,1.0291,user_historical_in
egg,IN,2021-02,,1.0312,user_historical_in
egg,IN,2021-03,,1.0334,user_historical_in
egg,IN,2021-04,,1.0355,user_historical_in
egg,IN,2021-05,,1.0375,user_historical_in
egg,IN,2021-06,,1.0396,user_historical_in
egg,IN,2021-07,,1.0417,user_historical_in
egg,IN,2021-08,,1.0509,user_historical_in
egg,IN,2021-09,,1.0604,user_historical_in
egg,IN,2021-10,,1.0695,user_historical_in
egg,IN,2021-11,,1.0786,user_historical_in
egg,IN,2021-12,,1.0878,user_historical_in
egg,IN,2022-01,,1.0968,user_historical_in
egg,IN,2022-02,,1.1018,user_historical_in
egg,IN,2022-03,,1.1066,user_historical_in
egg,IN,2022-04,,1.1115,user_historical_in
egg,IN,2022-05,,1.1164,user_historical_in
egg,IN,2022-06,,1.1210,user_historical_in
egg,IN,2022-07,,1.1259,user_historical_in
egg,IN,2022-08,,1.1271,user_historical_in
egg,IN,2022-09,,1.1283,user_historical_in
egg,IN,2022-10,,1.1295,user_historical_in
egg,IN,2022-11,,1.1307,user_historical_in
egg,IN,2022-12,,1.1319,user_historical_in
egg,IN,2023-01,,1.1331,user_historical_in
egg,IN,2023-02,,1.1369,user_historical_in
egg,IN,2023-03,,1.1408,user_historical_in
egg,IN,2023-04,,1.1445,user_historical_in
egg,IN,2023-05,,1.1482,user_historical_in
egg,IN,2023-06,,1.1521,user_historical_in
egg,IN,2023-07,,1.1557,user_historical_in
egg,IN,2023-08,,1.1561,user_historical_in
egg,IN,2023-09,,1.1563,user_historical_in
egg,IN,2023-10,,1.1567,user_historical_in
egg,IN,2023-11,,1.1571,user_historical_in
egg,IN,2023-12,,1.1573,user_historical_in
egg,IN,2024-01,,1.1577,user_historical_in
egg,IN,2024-02,,1.1616,user_historical_in
egg,IN,2024-03,,1.1657,user_historical_in
egg,IN,2024-04,,1.1696,user_historical_in
egg,IN,2024-05,,1.1735,user_historical_in
egg,IN,2024-06,,1.1775,user_historical_in
egg,IN,2024-07,,1.1814,user_historical_in
egg,IN,2024-08,,1.1820,user_historical_in
egg,IN,2024-09,,1.1825,user_historical_in
egg,IN,2024-10,,1.1832,user_historical_in
egg,IN,2024-11,,1.1838,user_historical_in
egg,IN,2024-12,,1.1843,user_historical_in
egg,IN,2025-01,,1.1849,user_historical_in
egg,IN,2025-02,,1.1885,user_historical_in
egg,IN,2025-03,,1.1922,user_historical_in
egg,IN,2025-04,,1.1957,user_historical_in
egg,IN,2025-05,,1.1991,user_historical_in
egg,IN,2025-06,,1.2028,user_historical_in
egg,IN,2025-07,,1.2062,user_historical_in
egg,IN,2025-08,,1.2072,user_historical_in
egg,IN,2025-09,,1.2081,user_historical_in
egg,IN,2025-10,,1.2090,user_historical_in
egg,IN,2025-11,,1.2100,user_historical_in
egg,IN,2025-12,,1.2109,user_historical_in
egg,IN,2026-01,,1.1892,user_historical_in
egg,IN,2026-02,,1.1379,user_historical_in
egg,IN,2026-03,,1.0871,user_historical_in
egg,IN,2026-04,,0.8031,user_historical_in
egg,IN,2026-05,,1.0237,user_historical_in
egg,IN,2026-06,,1.1499,user_historical_in
egg,IN,2026-07,,1.2421,user_historical_in
egg,IN,2026-08,,1.0131,user_historical_in
chicken,IN,2021-01,,1.2349,user_historical_in
chicken,IN,2021-02,,1.2397,user_historical_in
chicken,IN,2021-03,,1.2444,user_historical_in
chicken,IN,2021-04,,1.2492,user_historical_in
chicken,IN,2021-05,,1.2539,user_historical_in
chicken,IN,2021-06,,1.2585,user_historical_in
chicken,IN,2021-07,,1.2632,user_historical_in
chicken,IN,2021-08,,1.2940,user_historical_in
chicken,IN,2021-09,,1.3246,user_historical_in
chicken,IN,2021-10,,1.3550,user_historical_in
chicken,IN,2021-11,,1.3853,user_historical_in
chicken,IN,2021-12,,1.4153,user_historical_in
chicken,IN,2022-01,,1.4452,user_historical_in
chicken,IN,2022-02,,1.4613,user_historical_in
chicken,IN,2022-03,,1.4774,user_historical_in
chicken,IN,2022-04,,1.4933,user_historical_in
chicken,IN,2022-05,,1.5091,user_historical_in
chicken,IN,2022-06,,1.5248,user_historical_in
chicken,IN,2022-07,,1.5404,user_historical_in
chicken,IN,2022-08,,1.4993,user_historical_in
chicken,IN,2022-09,,1.4584,user_historical_in
chicken,IN,2022-10,,1.4179,user_historical_in
chicken,IN,2022-11,,1.3776,user_historical_in
chicken,IN,2022-12,,1.3376,user_historical_in
chicken,IN,2023-01,,1.2979,user_historical_in
chicken,IN,2023-02,,1.2842,user_historical_in
chicken,IN,2023-03,,1.2705,user_historical_in
chicken,IN,2023-04,,1.2569,user_historical_in
chicken,IN,2023-05,,1.2434,user_historical_in
chicken,IN,2023-06,,1.2299,user_historical_in
chicken,IN,2023-07,,1.2165,user_historical_in
chicken,IN,2023-08,,1.2093,user_historical_in
chicken,IN,2023-09,,1.2021,user_historical_in
chicken,IN,2023-10,,1.1949,user_historical_in
chicken,IN,2023-11,,1.1878,user_historical_in
chicken,IN,2023-12,,1.1807,user_historical_in
chicken,IN,2024-01,,1.1737,user_historical_in
chicken,IN,2024-02,,1.1789,user_historical_in
chicken,IN,2024-03,,1.1842,user_historical_in
chicken,IN,2024-04,,1.1894,user_historical_in
chicken,IN,2024-05,,1.1946,user_historical_in
chicken,IN,2024-06,,1.1998,user_historical_in
chicken,IN,2024-07,,1.2050,user_historical_in
chicken,IN,2024-08,,1.2337,user_historical_in
chicken,IN,2024-09,,1.2622,user_historical_in
chicken,IN,2024-10,,1.2907,user_historical_in
chicken,IN,2024-11,,1.3190,user_historical_in
chicken,IN,2024-12,,1.3472,user_historical_in
chicken,IN,2025-01,,1.3753,user_historical_in
chicken,IN,2025-02,,1.4127,user_historical_in
chicken,IN,2025-03,,1.4498,user_historical_in
chicken,IN,2025-04,,1.4868,user_historical_in
chicken,IN,2025-05,,1.5237,user_historical_in
chicken,IN,2025-06,,1.4797,user_historical_in
chicken,IN,2025-07,,1.4360,user_historical_in
chicken,IN,2025-08,,1.4211,user_historical_in
chicken,IN,2025-09,,1.4062,user_historical_in
chicken,IN,2025-10,,1.3915,user_historical_in
chicken,IN,2025-11,,1.3768,user_historical_in
chicken,IN,2025-12,,1.3622,user_historical_in
chicken,IN,2026-01,,1.3817,user_historical_in
chicken,IN,2026-02,,1.3542,user_historical_in
chicken,IN,2026-03,,1.3270,user_historical_in
chicken,IN,2026-04,,1.2103,user_historical_in
chicken,IN,2026-05,,1.5075,user_historical_in
chicken,IN,2026-06,,1.6136,user_historical_in
chicken,IN,2026-07,,1.6634,user_historical_in
chicken,IN,2026-08,,1.5251,user_historical_in
pig,RU,2021-01,,1.4986,user_historical_ru
pig,RU,2021-02,,1.4986,user_historical_ru
pig,RU,2021-03,,1.4986,user_historical_ru
pig,RU,2021-04,,1.4986,user_historical_ru
pig,RU,2021-05,,1.4986,user_historical_ru
pig,RU,2021-06,,1.4986,user_historical_ru
pig,RU,2021-07,,1.4986,user_historical_ru
pig,RU,2021-08,,1.4986,user_historical_ru
pig,RU,2021-09,,1.4986,user_historical_ru
pig,RU,2021-10,,1.4986,user_historical_ru
pig,RU,2021-11,,1.4986,user_historical_ru
pig,RU,2021-12,,1.4986,user_historical_ru
pig,RU,2022-01,,1.5988,user_historical_ru
pig,RU,2022-02,,1.5988,user_historical_ru
pig,RU,2022-03,,1.5988,user_historical_ru
pig,RU,2022-04,,1.5988,user_historical_ru
pig,RU,2022-05,,1.5988,user_historical_ru
pig,RU,2022-06,,1.5988,user_historical_ru
pig,RU,2022-07,,1.5988,user_historical_ru
pig,RU,2022-08,,1.5988,user_historical_ru
pig,RU,2022-09,,1.5988,user_historical_ru
pig,RU,2022-10,,1.5988,user_historical_ru
pig,RU,2022-11,,1.5988,user_historical_ru
pig,RU,2022-12,,1.5988,user_historical_ru
pig,RU,2023-01,,1.4286,user_historical_ru
pig,RU,2023-02,,1.4286,user_historical_ru
pig,RU,2023-03,,1.4286,user_historical_ru
pig,RU,2023-04,,1.4286,user_historical_ru
pig,RU,2023-05,,1.4286,user_historical_ru
pig,RU,2023-06,,1.4286,user_historical_ru
pig,RU,2023-07,,1.4286,user_historical_ru
pig,RU,2023-08,,1.4286,user_historical_ru
pig,RU,2023-09,,1.4286,user_historical_ru
pig,RU,2023-10,,1.4286,user_historical_ru
pig,RU,2023-11,,1.4286,user_historical_ru
pig,RU,2023-12,,1.4286,user_historical_ru
